distCode,shopNo,distName,latitude,longitude,utilization_ratio,portability_ratio,log_volatility,log_rice_wheat,persona,hdb_persona,behavioral_intensity_index
924,2717002,Jagityal,18.945248,78.98342,0.9230167,0.15486862,8.091127,9.53557,Stable Rural Mainstream,Core Cluster,0.58445996
924,2717003,Jagityal,18.88493,78.94817,0.6746009,0.25147182,7.0400834,8.524169,High-Portability Transit Hubs,Core Cluster,0.5166719
924,2717004,Jagityal,18.934147,78.929535,1.0336987,0.4254184,7.8213487,9.255162,Urban Mobility-Driven,Core Cluster,0.7176953
924,2717005,Jagityal,18.866879,78.91438,0.8500373,0.04379488,7.850874,9.301315,Stable Rural Mainstream,Core Cluster,0.5108437
924,2717006,Jagityal,18.864067,78.92738,0.81935334,0.04642655,7.984206,9.478413,Stable Rural Mainstream,Core Cluster,0.5067385
924,2717007,Jagityal,18.895296,78.90909,0.844574,0.06539289,7.4844594,8.982431,Stable Rural Mainstream,Core Cluster,0.5067213
924,2717008,Jagityal,18.876648,78.961975,0.9556135,0.27203616,7.5611124,8.989961,Stable Rural Mainstream,Core Cluster,0.6250173
924,2717009,Jagityal,18.887257,78.94839,0.9943049,0.30487013,7.5909324,9.041019,Urban Mobility-Driven,Core Cluster,0.6506635
924,2717010,Jagityal,18.93045,78.92988,0.9950014,0.29012182,7.9094677,9.422215,Urban Mobility-Driven,Core Cluster,0.65464234
924,2717011,Jagityal,18.873665,78.93226,0.92906266,0.09664949,8.052386,9.555501,Stable Rural Mainstream,Core Cluster,0.5618101
924,2717012,Jagityal,18.931604,78.92956,0.41583484,0.5248154,6.4571486,8.204002,High-Portability Transit Hubs,Core Cluster,0.5306844
924,2717013,Jagityal,18.876673,78.96561,0.9424366,0.1419758,7.579439,9.014262,Stable Rural Mainstream,Core Cluster,0.5695964
924,2717014,Jagityal,18.885496,78.911156,0.91963816,0.14320949,6.252529,7.7162,High-Portability Transit Hubs,Core Cluster,0.5229718
924,2717015,Jagityal,18.956606,78.92761,0.9757887,0.17756265,5.8918595,7.352154,High-Portability Transit Hubs,Core Cluster,0.54261005
924,2718001,Jagityal,18.864977,79.152695,0.846208,0.05038057,7.5773044,9.057977,Stable Rural Mainstream,Core Cluster,0.5040249
924,2718002,Jagityal,18.856962,79.16816,0.92400765,0.053049296,7.6342955,9.142785,Stable Rural Mainstream,Core Cluster,0.53016233
924,2718003,Jagityal,18.84156,79.17647,0.95793074,0.32557908,7.6659093,9.301334,Urban Mobility-Driven,Core Cluster,0.65031075
924,2718004,Jagityal,18.829716,79.18985,0.9435345,0.13569942,6.8298893,8.350691,Stable Rural Mainstream,Core Cluster,0.54466254
924,2718005,Jagityal,18.819899,79.151985,0.8875582,0.44151092,7.3143697,8.834764,Urban Mobility-Driven,Core Cluster,0.6649007
924,2718010,Jagityal,18.81759,79.2041,0.86533207,0.040904146,7.566011,9.139262,Stable Rural Mainstream,Core Cluster,0.50562876
924,2718013,Jagityal,18.7953,79.232056,0.91509265,0.24255055,7.226664,8.819543,Stable Rural Mainstream,Core Cluster,0.5909146
924,2718015,Jagityal,18.83649,79.22624,0.93093103,0.08676506,7.780537,9.326854,Stable Rural Mainstream,Core Cluster,0.5501648
924,2718019,Jagityal,18.82811,79.188805,0.9411258,0.1216258,7.311379,8.903688,Stable Rural Mainstream,Core Cluster,0.5529262
924,2718020,Jagityal,18.843985,79.16915,0.879286,0.31345156,7.3726497,8.936099,Stable Rural Mainstream,Core Cluster,0.6129644
924,2718021,Jagityal,18.84959,79.19898,0.75935477,0.035558,7.330147,8.848678,Stable Rural Mainstream,Core Cluster,0.46453744
924,2718022,Jagityal,18.849144,79.17589,0.9364788,0.06321025,6.344725,7.94078,High-Portability Transit Hubs,Core Cluster,0.4988229
924,2718023,Jagityal,18.81982,79.15193,0.8760145,0.46522146,7.2052345,8.792879,Urban Mobility-Driven,Core Cluster,0.667609
924,2718027,Jagityal,18.798828,79.20314,0.7868692,0.05237784,6.459183,7.927138,High-Portability Transit Hubs,Core Cluster,0.45308146
924,2718030,Jagityal,18.802357,79.27073,0.9056399,0.42702642,7.5523195,9.161523,Urban Mobility-Driven,Core Cluster,0.6717544
924,2718031,Jagityal,18.802326,79.2709,0.63980615,0.504783,7.135002,8.643297,High-Portability Transit Hubs,Core Cluster,0.6104392
924,2718032,Jagityal,18.82942,79.24583,0.8659188,0.050881572,6.9323516,8.389634,Stable Rural Mainstream,Core Cluster,0.49056095
924,2718034,Jagityal,18.844103,79.15288,0.8394236,0.0444093,6.527791,8.077704,High-Portability Transit Hubs,Core Cluster,0.46774295
924,2718035,Jagityal,18.7929,79.23422,0.8294771,0.22705647,7.199507,8.670601,Stable Rural Mainstream,Core Cluster,0.5582079
924,2719001,Jagityal,18.804737,78.84436,0.9187646,0.05968596,8.263674,9.780706,Stable Rural Mainstream,Core Cluster,0.55034894
924,2719002,Jagityal,18.815405,78.87633,0.79329526,0.29646277,7.8923454,9.424995,Stable Rural Mainstream,Core Cluster,0.5961471
924,2719003,Jagityal,18.81447,78.87612,0.8985978,0.33848014,8.05178,9.585794,Urban Mobility-Driven,Core Cluster,0.6493845
924,2719004,Jagityal,18.825562,78.859055,0.8069433,0.047757104,8.203295,9.573194,Stable Rural Mainstream,Core Cluster,0.5101982
924,2719005,Jagityal,18.834534,78.9104,0.88107055,0.06993755,7.91424,9.420179,Stable Rural Mainstream,Core Cluster,0.53253424
924,2719006,Jagityal,18.83636,78.91803,0.9129979,0.08559867,7.853762,9.347788,Stable Rural Mainstream,Core Cluster,0.5465411
924,2719007,Jagityal,18.777967,78.94191,0.8813159,0.05021296,7.859161,9.35125,Stable Rural Mainstream,Core Cluster,0.5230461
924,2719008,Jagityal,18.78565,78.97566,0.887668,0.12115848,7.592959,9.136843,Stable Rural Mainstream,Core Cluster,0.5452493
924,2719009,Jagityal,18.807442,78.98056,0.8814042,0.11179866,7.797803,9.191814,Stable Rural Mainstream,Core Cluster,0.5458443
924,2719010,Jagityal,18.823908,78.91238,0.96039087,0.084228985,7.6725044,9.131305,Stable Rural Mainstream,Core Cluster,0.55470896
924,2719011,Jagityal,18.83058,78.959206,0.9799729,0.40468642,7.532885,8.973675,Urban Mobility-Driven,Core Cluster,0.6845284
924,2719012,Jagityal,18.79148,78.92149,0.9219019,0.4424028,7.9092846,9.445633,Urban Mobility-Driven,Core Cluster,0.6936193
924,2719013,Jagityal,18.856796,79.008255,0.83209604,0.1671553,7.469913,8.968765,Stable Rural Mainstream,Core Cluster,0.5432414
924,2719014,Jagityal,18.881468,78.98525,0.8583272,0.042933505,7.4985237,9.001869,Stable Rural Mainstream,Core Cluster,0.5022905
924,2719015,Jagityal,18.765827,78.88813,0.90197927,0.37161005,7.8445363,9.310504,Urban Mobility-Driven,Core Cluster,0.65736
924,2719016,Jagityal,18.764225,78.923706,0.92621213,0.06523923,7.750318,9.3313675,Stable Rural Mainstream,Core Cluster,0.5392215
924,2719017,Jagityal,18.74988,78.918015,0.9698606,0.2567999,8.384506,10.080647,Urban Mobility-Driven,Core Cluster,0.6481912
924,2719018,Jagityal,18.807217,78.98566,0.8782829,0.07687836,7.8758593,9.348052,Stable Rural Mainstream,Core Cluster,0.5333092
924,2719019,Jagityal,18.808268,78.94471,0.7279226,0.019996183,7.0266156,8.650958,Stable Rural Mainstream,Core Cluster,0.4396693
924,2719020,Jagityal,18.847675,78.980865,0.89315987,0.11386049,7.6139965,9.126988,Stable Rural Mainstream,Core Cluster,0.5446163
924,2719021,Jagityal,18.78681,78.975945,0.97564363,0.18643212,7.622506,9.171979,Stable Rural Mainstream,Core Cluster,0.59864837
924,2719022,Jagityal,18.796629,78.92646,0.85442626,0.12181454,7.756829,9.26184,Stable Rural Mainstream,Core Cluster,0.5405135
924,2719023,Jagityal,18.855642,78.89761,0.8979245,0.08594745,6.9055543,8.4443035,Stable Rural Mainstream,Core Cluster,0.5133756
924,2719024,Jagityal,18.798374,78.918335,1.0272956,0.19296895,7.233395,8.770958,Stable Rural Mainstream,Core Cluster,0.60494715
924,2719025,Jagityal,18.769003,78.929436,0.92229235,0.07055726,7.1741424,8.731303,Stable Rural Mainstream,Core Cluster,0.5226829
924,2719026,Jagityal,18.76624,78.88645,0.8623426,0.4783936,7.466037,8.992841,Urban Mobility-Driven,Core Cluster,0.67669296
924,2719027,Jagityal,18.854345,79.00709,0.9494919,0.20755269,7.5766306,9.095645,Stable Rural Mainstream,Core Cluster,0.5978585
924,2719028,Jagityal,18.827677,78.95822,0.7041445,0.36831695,7.254244,8.648626,Stable Rural Mainstream,Core Cluster,0.57877386
924,2719029,Jagityal,18.851397,78.984634,0.8233472,0.0689043,7.2561913,8.680349,Stable Rural Mainstream,Core Cluster,0.49482876
924,2719030,Jagityal,18.86883,78.99328,0.8506737,0.036479555,7.6583023,9.1250305,Stable Rural Mainstream,Core Cluster,0.50226295
924,2719031,Jagityal,18.796621,78.97728,0.8342124,0.054842137,7.132418,8.599333,Stable Rural Mainstream,Core Cluster,0.4887063
924,2720001,Jagityal,18.780584,79.1416,0.9631233,0.12586245,7.365382,9.058608,Stable Rural Mainstream,Core Cluster,0.56285936
924,2720002,Jagityal,18.771528,79.147156,0.8160238,0.55354947,7.3040056,8.966956,Urban Mobility-Driven,Core Cluster,0.6879412
924,2720003,Jagityal,18.772486,79.148125,0.9131752,0.47986382,7.574015,9.216503,Urban Mobility-Driven,Core Cluster,0.6958086
924,2720004,Jagityal,18.774105,79.18344,0.8330724,0.43006924,7.5048714,9.142169,Stable Rural Mainstream,Core Cluster,0.649761
924,2720005,Jagityal,18.76937,79.183945,0.9223475,0.476342,7.545986,9.215508,Urban Mobility-Driven,Core Cluster,0.6963007
924,2720006,Jagityal,18.755804,79.19247,0.99052733,0.19861063,7.478704,9.240571,Stable Rural Mainstream,Core Cluster,0.60361975
924,2720007,Jagityal,18.798807,79.186325,0.8804258,0.051720273,7.6942587,9.40303,Stable Rural Mainstream,Core Cluster,0.5183763
924,2720008,Jagityal,18.755398,79.217476,0.7837727,0.1181588,7.1689534,8.7689085,Stable Rural Mainstream,Core Cluster,0.5000101
924,2720009,Jagityal,18.758707,79.21665,0.96487004,0.18020609,7.1751966,8.781737,Stable Rural Mainstream,Core Cluster,0.5793477
924,2720010,Jagityal,18.7943,79.17169,0.83208466,0.032810215,7.6542425,9.281899,Stable Rural Mainstream,Core Cluster,0.49509525
924,2720011,Jagityal,18.78927,79.23685,0.8065355,0.07114636,7.8030734,9.443666,Stable Rural Mainstream,Core Cluster,0.50728273
924,2720012,Jagityal,18.778093,79.20065,0.82988274,0.15302524,7.37345,9.004422,Stable Rural Mainstream,Core Cluster,0.5339972
924,2720013,Jagityal,18.776485,79.1994,0.69106245,0.10469032,6.9845505,8.688666,High-Portability Transit Hubs,Core Cluster,0.46121204
924,2720014,Jagityal,18.789314,79.2369,0.49855736,0.8903222,5.0599136,6.716236,High-Portability Transit Hubs,Noise / Anomaly,0.6592906
924,2720015,Jagityal,18.780224,79.21429,0.87100273,0.09734652,6.5267944,8.086718,High-Portability Transit Hubs,Core Cluster,0.49836132
924,2720016,Jagityal,18.765299,79.22998,0.93793106,0.061580542,6.215911,7.920258,High-Portability Transit Hubs,Core Cluster,0.49469653
924,2721001,Jagityal,18.665201,78.77275,0.9019032,0.10986702,6.8055468,8.426117,Stable Rural Mainstream,Core Cluster,0.52110124
924,2721002,Jagityal,18.673548,78.77971,0.8323935,0.046342783,7.607352,9.191641,Stable Rural Mainstream,Core Cluster,0.49917758
924,2721003,Jagityal,18.664715,78.76056,0.9167083,0.055147905,7.3132224,8.943467,Stable Rural Mainstream,Core Cluster,0.51906574
924,2721004,Jagityal,18.648182,78.76912,0.9281328,0.082726724,7.1504397,8.77655,Stable Rural Mainstream,Core Cluster,0.5285833
924,2721005,Jagityal,18.714363,78.74893,0.8717093,0.033254288,7.454007,9.010574,Stable Rural Mainstream,Core Cluster,0.5010821
924,2721006,Jagityal,18.707626,78.7585,0.9094663,0.061265998,7.463715,9.036587,Stable Rural Mainstream,Core Cluster,0.5239086
924,2721007,Jagityal,18.733809,78.78651,0.88526666,0.062027838,7.755765,9.376438,Stable Rural Mainstream,Core Cluster,0.52581865
924,2721008,Jagityal,18.730137,78.7906,0.90775245,0.041744005,7.3563466,8.938108,Stable Rural Mainstream,Core Cluster,0.5123264
924,2721009,Jagityal,18.725481,78.80302,0.9179377,0.05388007,7.9190335,9.515327,Stable Rural Mainstream,Core Cluster,0.5373169
924,2721010,Jagityal,18.754711,78.79673,0.78434664,0.06307844,6.6336575,8.201396,High-Portability Transit Hubs,Core Cluster,0.46190113
924,2721011,Jagityal,18.829435,78.71993,0.9167071,0.821424,6.6192923,8.221359,Urban Mobility-Driven,Core Cluster,0.8045114
924,2721012,Jagityal,18.737888,78.747246,0.92335534,0.29129216,7.5815067,9.140128,Stable Rural Mainstream,Core Cluster,0.62366134
924,2721013,Jagityal,18.737892,78.74368,0.9397948,0.43879586,7.5865617,9.168693,Urban Mobility-Driven,Core Cluster,0.6877481
924,2721014,Jagityal,18.711966,78.803734,0.9244752,0.05403133,7.282365,8.819966,Stable Rural Mainstream,Core Cluster,0.52001244
924,2721015,Jagityal,18.702482,78.81198,0.88019985,0.047776625,6.9864216,8.593324,Stable Rural Mainstream,Core Cluster,0.49524456
925,2801001,Janagaon,17.771326,79.07373,0.86753976,0.26225057,6.5430655,8.229961,High-Portability Transit Hubs,Core Cluster,0.563778
925,2801002,Janagaon,17.773264,79.07275,0.7798408,0.33741358,5.8678865,7.600109,High-Portability Transit Hubs,Core Cluster,0.5470383
925,2801003,Janagaon,17.784939,79.03543,0.9154332,0.32558554,7.363761,9.038528,Stable Rural Mainstream,Core Cluster,0.62839234
925,2801004,Janagaon,17.765793,79.04603,0.38886535,0.03482506,6.4381084,8.159464,High-Portability Transit Hubs,Core Cluster,0.32601947
925,2801005,Janagaon,17.753132,79.0376,0.62510103,0.40989107,7.2331824,8.969002,High-Portability Transit Hubs,Core Cluster,0.5710512
925,2801006,Janagaon,17.749294,79.03648,0.92873114,0.47870502,7.6204042,9.165841,Urban Mobility-Driven,Core Cluster,0.70141995
925,2801007,Janagaon,17.792805,79.01551,0.73270416,0.04603987,6.6339173,8.216386,High-Portability Transit Hubs,Core Cluster,0.43960083
925,2801008,Janagaon,17.813154,79.0581,0.81085694,0.067876175,6.474416,8.122954,High-Portability Transit Hubs,Core Cluster,0.4669395
925,2801009,Janagaon,17.74667,79.00618,0.6603051,0.0369966,7.1532516,8.697806,Stable Rural Mainstream,Core Cluster,0.4300283
925,2801010,Janagaon,17.844522,79.08846,0.67522275,0.55045235,6.989152,8.482038,High-Portability Transit Hubs,Core Cluster,0.6349046
925,2801011,Janagaon,17.844507,79.08855,0.8434296,0.5103412,7.1133885,8.7618475,Urban Mobility-Driven,Core Cluster,0.67309344
925,2801012,Janagaon,17.830301,79.0519,0.69690186,0.09756093,7.358281,9.003265,Stable Rural Mainstream,Core Cluster,0.47145677
925,2801013,Janagaon,17.85723,79.03001,0.6656069,0.5750232,6.9101763,8.489453,High-Portability Transit Hubs,Core Cluster,0.6394509
925,2801014,Janagaon,17.857267,79.02989,0.79837376,0.4655939,7.3057237,8.8898735,Stable Rural Mainstream,Core Cluster,0.64751613
925,2801015,Janagaon,17.860397,79.05684,0.9099259,0.5109802,6.745721,8.248908,High-Portability Transit Hubs,Core Cluster,0.6821373
925,2801016,Janagaon,17.863365,79.05618,0.52027285,0.35146275,6.272827,7.9557276,High-Portability Transit Hubs,Core Cluster,0.48707965
925,2801017,Janagaon,17.787966,79.0326,0.8887774,0.52356625,7.4053545,8.856051,Urban Mobility-Driven,Core Cluster,0.7008504
925,2801018,Janagaon,17.79017,79.03606,0.96107763,0.4112999,7.5548882,9.269224,Urban Mobility-Driven,Core Cluster,0.68217313
925,2801019,Janagaon,17.788795,79.0344,0.7228811,0.42637917,6.976956,8.6487055,High-Portability Transit Hubs,Core Cluster,0.59920263
925,2801020,Janagaon,17.788488,79.03313,0.86916655,0.49042302,7.2423067,8.902596,Urban Mobility-Driven,Core Cluster,0.67676055
925,2801021,Janagaon,17.785576,79.037704,0.7299832,0.50309956,6.822303,8.38637,High-Portability Transit Hubs,Core Cluster,0.6273269
925,2801022,Janagaon,17.828865,79.01508,0.77864295,0.053678077,7.415248,9.003401,Stable Rural Mainstream,Core Cluster,0.48015517
925,2801023,Janagaon,17.843517,78.96742,0.6622801,0.047224715,7.216405,8.854763,Stable Rural Mainstream,Core Cluster,0.43662906
925,2801024,Janagaon,17.830894,78.99249,0.72188413,0.13221957,6.03121,7.5418296,High-Portability Transit Hubs,Core Cluster,0.45253146
925,2801025,Janagaon,17.799198,78.99488,0.87017477,0.07649607,7.49138,9.169543,Stable Rural Mainstream,Core Cluster,0.5190529
925,2801026,Janagaon,17.803507,78.98718,0.72388875,0.0691305,6.8350477,8.443954,High-Portability Transit Hubs,Core Cluster,0.45229784
925,2801027,Janagaon,17.816662,78.95574,0.9312131,0.4955502,7.4346356,8.938355,Urban Mobility-Driven,Core Cluster,0.7032636
925,2801028,Janagaon,17.816633,78.95582,0.43144175,0.5243222,6.4206905,8.042068,High-Portability Transit Hubs,Core Cluster,0.5340625
925,2801029,Janagaon,17.814886,78.88262,0.6337254,0.38030785,7.425264,9.013902,Stable Rural Mainstream,Core Cluster,0.5676359
925,2801030,Janagaon,17.829994,78.90447,0.6426332,0.11375086,6.5615897,8.101908,High-Portability Transit Hubs,Core Cluster,0.43746844
925,2801031,Janagaon,17.814877,78.88264,0.8034229,0.49624535,7.1742835,8.8057575,Stable Rural Mainstream,Core Cluster,0.65730155
925,2801032,Janagaon,17.795916,78.94626,0.7415775,0.07817085,6.894788,8.511355,High-Portability Transit Hubs,Core Cluster,0.463034
925,2801033,Janagaon,17.838713,78.93363,0.797427,0.27046025,7.0680985,8.596533,Stable Rural Mainstream,Core Cluster,0.56196547
925,2801034,Janagaon,17.839607,78.93446,0.7743222,0.2834031,6.882398,8.52644,High-Portability Transit Hubs,Core Cluster,0.55457425
925,2802001,Janagaon,17.956102,79.22103,0.7433917,0.06662432,7.561955,9.092158,Stable Rural Mainstream,Core Cluster,0.47921163
925,2802002,Janagaon,17.971092,79.254684,0.67133284,0.04976893,7.4492755,8.968427,Stable Rural Mainstream,Core Cluster,0.4474314
925,2802003,Janagaon,17.938387,79.25082,0.65670806,0.5505875,7.220235,8.708303,High-Portability Transit Hubs,Core Cluster,0.6364188
925,2802004,Janagaon,17.938343,79.2507,0.7144245,0.47936335,7.3527865,8.946042,Stable Rural Mainstream,Core Cluster,0.6292677
925,2802005,Janagaon,17.939016,79.29943,0.7924226,0.2525831,7.5414233,9.232625,Stable Rural Mainstream,Core Cluster,0.56768113
925,2802006,Janagaon,17.937582,79.29777,0.725943,0.22143118,7.7569585,9.1195135,Stable Rural Mainstream,Core Cluster,0.54181916
925,2802007,Janagaon,17.936644,79.31998,0.731385,0.06792751,7.8213654,9.245122,Stable Rural Mainstream,Core Cluster,0.48400533
925,2802008,Janagaon,17.913008,79.31735,0.8182526,0.20219132,7.2365117,8.804796,Stable Rural Mainstream,Core Cluster,0.5460178
925,2802009,Janagaon,17.912493,79.33541,0.7408073,0.25888446,7.009851,8.688413,High-Portability Transit Hubs,Core Cluster,0.53858113
925,2802010,Janagaon,17.884922,79.297104,0.7071618,0.5045925,7.092725,8.556798,High-Portability Transit Hubs,Core Cluster,0.62928635
925,2802011,Janagaon,17.884941,79.29709,0.8709885,0.54171467,7.1242704,8.704834,Urban Mobility-Driven,Core Cluster,0.6942408
925,2802012,Janagaon,17.896034,79.262054,0.69353867,0.15842262,7.032377,8.641374,High-Portability Transit Hubs,Core Cluster,0.48489958
925,2802013,Janagaon,17.882835,79.325,0.68909836,0.299843,7.3075943,8.840151,Stable Rural Mainstream,Core Cluster,0.5484899
925,2802014,Janagaon,17.8813,79.327644,0.92046666,0.35291457,7.671853,9.220222,Urban Mobility-Driven,Core Cluster,0.6501862
925,2802015,Janagaon,17.896873,79.372826,0.9163229,0.27849695,7.7472377,9.227102,Stable Rural Mainstream,Core Cluster,0.6214643
925,2802016,Janagaon,17.884321,79.35817,0.7028972,0.05314321,7.190316,8.852108,Stable Rural Mainstream,Core Cluster,0.45038965
925,2802017,Janagaon,17.88737,79.405495,0.5327336,0.36859646,7.4470215,8.818799,High-Portability Transit Hubs,Core Cluster,0.5333142
925,2802018,Janagaon,17.892944,79.39966,1.0888466,0.44712386,7.868991,9.441572,Urban Mobility-Driven,Core Cluster,0.744368
925,2802019,Janagaon,17.889997,79.43348,0.7349382,0.048920162,7.758223,9.316665,Stable Rural Mainstream,Core Cluster,0.47555164
925,2802020,Janagaon,17.901106,79.44538,0.8926699,0.21531647,6.9780755,8.532666,Stable Rural Mainstream,Core Cluster,0.5657482
925,2802021,Janagaon,17.900026,79.374886,0.6868365,0.23875546,7.1687455,8.865916,Stable Rural Mainstream,Core Cluster,0.5191616
925,2802022,Janagaon,17.90877,79.31596,0.78019446,0.11932085,7.1508827,8.681274,Stable Rural Mainstream,Core Cluster,0.4988529
925,2802023,Janagaon,17.895538,79.26028,0.9137175,0.24378535,7.433967,8.9982,Stable Rural Mainstream,Core Cluster,0.59728867
925,2803001,Janagaon,17.63958,79.32315,0.7919729,0.12727204,6.8793664,8.512028,High-Portability Transit Hubs,Core Cluster,0.49732497
925,2803002,Janagaon,17.593838,79.27129,0.8013951,0.046672188,7.4437294,9.061016,Stable Rural Mainstream,Core Cluster,0.48504302
925,2803003,Janagaon,17.653875,79.30404,0.7586207,0.039590538,7.0668,8.694508,Stable Rural Mainstream,Core Cluster,0.4579363
925,2803004,Janagaon,17.59157,79.229256,0.7286712,0.052488737,6.952498,8.494905,High-Portability Transit Hubs,Core Cluster,0.45064107
925,2803005,Janagaon,17.621815,79.3648,0.7958781,0.3639963,7.5321493,9.11951,Stable Rural Mainstream,Core Cluster,0.6130016
925,2803006,Janagaon,17.629541,79.347885,0.74739575,0.028875891,7.257391,8.9302025,Stable Rural Mainstream,Core Cluster,0.45606837
925,2803007,Janagaon,17.577818,79.337296,0.6243462,0.1516117,7.277067,9.219065,Stable Rural Mainstream,Core Cluster,0.4688451
925,2803008,Janagaon,17.577324,79.33929,0.91166747,0.2759495,7.685593,9.209605,Stable Rural Mainstream,Core Cluster,0.6171775
925,2803009,Janagaon,17.72235,79.15663,0.6925249,0.05021657,7.596206,9.296977,Stable Rural Mainstream,Core Cluster,0.45842817
925,2803010,Janagaon,17.66165,79.32398,0.83979774,0.13499044,7.786424,9.39462,Stable Rural Mainstream,Core Cluster,0.54229367
925,2803011,Janagaon,17.575275,79.25093,0.7355351,0.054317556,7.553954,9.052512,Stable Rural Mainstream,Core Cluster,0.47168905
925,2803012,Janagaon,17.626694,79.297485,0.7102894,0.17949504,6.6178145,8.131328,High-Portability Transit Hubs,Core Cluster,0.4857697
925,2803013,Janagaon,17.622993,79.30205,0.7053199,0.2783164,6.931434,8.414122,High-Portability Transit Hubs,Core Cluster,0.53332734
925,2803014,Janagaon,17.626577,79.297646,0.829244,0.36310264,6.8942747,8.534125,High-Portability Transit Hubs,Core Cluster,0.6032911
925,2803015,Janagaon,17.598076,79.30199,0.56630975,0.17898904,7.05492,8.606277,High-Portability Transit Hubs,Core Cluster,0.4556418
925,2803016,Janagaon,17.71557,79.17568,1.1132063,0.45088917,7.5809197,9.172603,Urban Mobility-Driven,Core Cluster,0.74443763
925,2803017,Janagaon,17.578684,79.287544,0.7312673,0.061012883,7.272835,8.852862,Stable Rural Mainstream,Core Cluster,0.46455342
925,2803018,Janagaon,17.548775,79.35566,0.6716642,0.11870495,7.631707,9.251545,Stable Rural Mainstream,Core Cluster,0.48064294
925,2803019,Janagaon,17.546452,79.35649,0.7743249,0.18062393,7.616623,9.23344,Stable Rural Mainstream,Core Cluster,0.53575087
925,2803020,Janagaon,17.54041,79.34871,0.70639026,0.06726878,7.4530325,9.050309,Stable Rural Mainstream,Core Cluster,0.4650626
925,2803021,Janagaon,17.584417,79.38143,0.84173447,0.15082814,7.6112976,9.267187,Stable Rural Mainstream,Core Cluster,0.54389375
925,2803022,Janagaon,17.585896,79.39178,0.6199436,0.040526938,7.01973,8.722743,High-Portability Transit Hubs,Core Cluster,0.4152789
925,2803023,Janagaon,17.519562,79.37964,0.98330164,0.2522499,6.9335,8.532503,Stable Rural Mainstream,Core Cluster,0.606358
925,2803024,Janagaon,17.519604,79.367905,0.6127451,0.060229387,6.308687,7.802223,High-Portability Transit Hubs,Core Cluster,0.3994165
925,2803025,Janagaon,17.621826,79.36487,0.6364848,0.7029238,6.428981,8.020701,High-Portability Transit Hubs,Core Cluster,0.66726774
925,2803026,Janagaon,17.621565,79.318344,0.942004,0.16307229,6.8361325,8.415741,Stable Rural Mainstream,Core Cluster,0.555342
925,2803027,Janagaon,17.620127,79.27901,0.7992489,0.0774214,6.423613,8.107294,High-Portability Transit Hubs,Core Cluster,0.46573305
925,2803028,Janagaon,17.672358,79.340805,0.87831944,0.05124901,6.434699,8.05166,High-Portability Transit Hubs,Core Cluster,0.47932178
925,2804001,Janagaon,17.86826,79.2875,0.94719195,0.3872847,7.4887214,8.964585,Urban Mobility-Driven,Core Cluster,0.6663928
925,2804002,Janagaon,17.86699,79.295074,0.71269387,0.434801,7.2743335,8.862728,Stable Rural Mainstream,Core Cluster,0.60854214
925,2804003,Janagaon,17.86793,79.28936,0.8621167,0.45009902,7.1969695,8.706439,Stable Rural Mainstream,Core Cluster,0.6571398
925,2804004,Janagaon,17.854086,79.37285,0.9709601,0.70215994,7.885968,9.473542,Urban Mobility-Driven,Core Cluster,0.81153184
925,2804005,Janagaon,17.857197,79.37139,0.8655528,0.6054641,7.727325,9.20161,Urban Mobility-Driven,Core Cluster,0.7364157
925,2804006,Janagaon,17.860342,79.3764,0.9743451,0.47596467,7.8680825,9.480991,Urban Mobility-Driven,Core Cluster,0.7215263
925,2804007,Janagaon,17.854025,79.37291,0.91598976,0.79176545,7.653772,9.26675,Urban Mobility-Driven,Core Cluster,0.8238346
925,2804008,Janagaon,17.85191,79.32569,0.747453,0.049027614,7.366831,8.871002,Stable Rural Mainstream,Core Cluster,0.4674683
925,2804009,Janagaon,17.83008,79.31883,0.7127263,0.06232715,7.8547235,9.397816,Stable Rural Mainstream,Core Cluster,0.47718015
925,2804010,Janagaon,17.813967,79.333206,0.8463036,0.07771903,7.4353237,8.970178,Stable Rural Mainstream,Core Cluster,0.5106791
925,2804011,Janagaon,17.834051,79.35008,1.2303805,0.49949783,7.934055,9.489758,Urban Mobility-Driven,Core Cluster,0.8097528
925,2804012,Janagaon,17.83121,79.35082,0.82673824,0.5597865,7.330967,8.890135,Urban Mobility-Driven,Core Cluster,0.6944688
925,2804013,Janagaon,17.834919,79.35175,0.14427072,0.5922758,6.107868,6.8034286,High-Portability Transit Hubs,Noise / Anomaly,0.46559688
925,2804014,Janagaon,17.846537,79.37716,0.9304199,0.2444661,7.4657993,8.989457,Stable Rural Mainstream,Core Cluster,0.603538
925,2804015,Janagaon,17.850763,79.381325,0.92417103,0.2794004,7.6436605,9.177376,Stable Rural Mainstream,Core Cluster,0.62103605
925,2804016,Janagaon,17.843058,79.38303,0.7940381,0.1637008,7.383943,8.869403,Stable Rural Mainstream,Core Cluster,0.52783257
925,2804017,Janagaon,17.88607,79.25266,0.29652774,0.091670424,5.753219,7.730175,High-Portability Transit Hubs,Core Cluster,0.3002664
925,2804018,Janagaon,17.725435,79.35239,0.7700417,0.031929992,7.2792797,8.749241,Stable Rural Mainstream,Core Cluster,0.46474823
925,2804019,Janagaon,17.861277,79.376595,0.58751017,0.5507658,7.2062335,8.833111,High-Portability Transit Hubs,Core Cluster,0.6153058
